0.17129607,0.10757775,0.54385965,0.14285714,4.33905146,106.03352720,0.72503631,761.39827350,8022.29576100,0.43835369,3913.00299000,3085.52647400,3.69329675,0.06269581,0.86975107,2.40517347,0.56903442,0.45356676,0.28979302,0.30266586,0.32753422,0.25919052,0.20040193,0.05488233,0.04999285,0.04183642,0.08207091,-0.09168696,0.00000000,0.47914025,8.00000000,0.78424932,0.28384688,1.45087049,0.66257040,1.25211237,-0.22112132,-0.58262973,-0.39189113,0.39642312,0.01348038,0.99999988,0.00506339,0.01370615,0.02205205,0.10365359,0.83432656,0.49137844,0.26432916,0.01897556,0.71258400,6.38583321,0.55032135
0.19512379,0.12073123,0.51879699,0.13533835,4.84359233,105.14469370,0.65504981,882.44799900,7692.31624600,0.48873147,3661.32633300,3216.98350500,3.45726372,0.04970617,0.88932443,2.20257745,0.46488258,0.30488658,0.18705520,0.38391883,0.32347283,0.12938358,0.11603152,0.02684434,-0.06536412,0.01538446,0.05197694,-0.17976100,0.00000000,0.49869353,8.00000000,0.73336771,0.30216276,2.02213941,1.01745296,0.65401327,0.42494433,-0.49556155,0.03938167,0.80892542,0.02536258,0.98609756,0.00120819,0.20669440,0.11230937,0.25295122,0.99999983,0.66766255,0.83924975,0.01928925,0.62972695,8.83005488,0.71241147
0.22727771,0.12820827,0.46115288,0.24310777,3.83451060,121.72146510,0.67364232,930.39789030,9413.03787200,0.52428727,4396.08501800,3850.93622900,2.75555870,0.12945529,0.87890291,1.31873225,0.77420546,0.89416760,0.72641683,0.53721361,0.42325139,0.17527271,0.16925200,-0.13642764,-0.14090432,-0.05835997,0.00164111,-0.16014021,0.00000000,0.49256438,8.00000000,0.61264984,0.14034190,0.94648331,-0.09710623,1.02145984,-0.18855890,-0.63525721,-0.43047489,0.23740095,0.16246898,0.73415388,0.08547747,0.04981900,0.23442775,0.34389337,0.89149824,0.85129091,0.55861902,0.24902251,0.99999988,10.00404303,0.93420652
0.25307725,0.15189062,0.45614035,0.22556391,3.93541877,121.46841530,0.59450516,969.29780200,9092.81559000,0.52385788,4296.84165200,3751.96125600,2.98380136,0.13310287,0.87979533,1.32952737,0.84364882,0.86040579,0.64049944,0.59147157,0.40659114,0.13183237,0.08556977,0.04471350,-0.10792038,-0.17783789,-0.06991352,-0.11812261,0.00000000,0.49264360,1.00000000,0.66869833,0.11631042,0.75788863,0.66619216,0.91810540,1.41842206,0.12944065,-0.10562935,0.71331000,0.08930728,0.18665864,0.04567979,0.40906479,0.02737218,0.11292974,0.99999993,0.73057708,0.40067002,0.13494144,0.38977515,9.67948877,0.69036075
0.24281880,0.11453597,0.55137845,0.45363409,4.54086781,121.70316260,0.56693945,703.79840410,9729.13856500,0.46223931,4514.23735000,3624.00184900,2.80555350,0.12519397,0.85892965,1.31013491,0.85860669,0.69469518,0.67770319,0.55341988,0.49777404,0.41752605,0.14148831,0.20494199,0.19209317,0.12040709,-0.01006193,-0.07171426,0.00000000,0.50438695,9.00000000,0.49464019,-0.02103527,-0.58393110,-0.20008486,0.11232365,0.94296280,-0.29677735,-0.15501144,0.18933316,0.03364064,0.02584801,0.03498652,0.04779928,0.04629270,0.08770731,0.26467226,0.99999992,0.24736553,0.18061425,0.13996373,9.35697983,0.31279437
0.19107650,0.11917478,0.53884712,0.14285714,4.13723512,146.87339890,0.58336593,1142.09741000,7753.46717800,0.46719997,3974.59404200,3285.44017100,3.78539822,0.06724403,0.87764653,2.19052753,0.87224484,0.29100968,-0.06650925,0.10158539,0.20963594,0.14941476,0.12562492,0.16923564,-0.10389971,-0.00073721,-0.11336822,0.09614836,0.00000000,0.47680822,8.00000000,0.84905247,0.34481732,1.59547912,0.21965620,0.88644520,-0.43968344,-0.18434134,-0.35425923,0.42881845,0.44225739,0.99999991,0.11185050,0.20384261,0.00390043,0.22447933,0.92362721,0.38550014,0.54228489,0.23336538,0.83941019,10.71735155,0.72902000
0.20259331,0.12732323,0.47368421,0.15789474,5.75176589,111.52930790,0.79986310,779.04823350,7824.12300100,0.40710007,4034.89331700,3032.59974400,4.10087945,0.07735906,0.86269309,2.62900217,0.67737924,0.49828300,0.15543749,0.08710277,-0.00746452,-0.10027291,-0.11490074,0.25551236,0.16561824,0.10623858,0.00502860,-0.15211201,0.00000000,0.47673614,12.00000000,0.77181203,-0.09078169,1.04112402,-0.52580393,1.12771116,-0.64951835,-0.44716484,-0.25912777,0.27964584,0.16299185,0.64187821,0.02416609,0.10098083,0.00025659,0.35651019,0.31372245,0.09971328,0.04692885,0.13146990,0.99999991,8.61937140,0.83176688
0.20449437,0.12860499,0.45614035,0.18295739,5.85267407,111.36595210,0.78875819,793.49820070,7871.89979600,0.40597077,4049.90105800,3039.56282100,4.06084244,0.06409696,0.86275332,2.64642261,0.68626050,0.50261154,0.16496574,0.08630173,-0.02413815,-0.11718921,-0.11009513,0.25112621,0.17820775,0.08827259,0.02477634,-0.14777826,0.00000000,0.47992651,12.00000000,0.75047308,-0.09334249,0.96622647,-0.53240204,1.10533185,-0.53928481,-0.42834223,-0.30132111,0.26363719,0.16621178,0.60983855,0.03579569,0.13298287,0.00062035,0.29116375,0.28714761,0.12816629,0.05077926,0.16306885,0.99999992,10.08710560,0.84162867
0.18441578,0.11569567,0.58145363,0.13283208,3.73360242,105.88670220,0.82708442,1331.94698000,7528.29380000,0.58140104,3716.32912700,3470.92481300,4.08469771,0.07440061,0.88357296,1.48283472,-0.36875319,0.33188998,-0.03947811,0.08007605,-0.24209006,0.12192847,0.37529132,0.47163802,0.29204931,0.12348869,-0.04553098,-0.03941389,0.00000000,0.44755759,3.00000000,0.76386134,0.11512156,1.57511021,-0.89140649,-0.40216509,-0.16990855,-0.02903602,0.31178996,0.08902451,0.09870152,0.29939161,0.00830319,0.48449434,0.00400351,0.54095828,0.22115129,0.27375337,0.99999986,0.17683087,0.47108532,6.80905492,0.78520990
0.13953300,0.09570605,0.47117795,0.27819549,3.63269425,129.49174460,0.77954030,1277.44710300,8601.08470900,0.61121208,3818.37864400,3760.11404600,3.46211058,0.06214685,0.88021011,1.56948310,-0.42059427,0.22109415,-0.90385966,-1.01327389,-0.08505122,0.55206593,0.30944594,0.25251641,0.02877808,-0.37626043,-0.12139971,0.05123502,0.00000000,0.44082013,3.00000000,0.75754283,0.10603519,1.38642501,-0.85902096,-0.96117349,-0.86135608,-0.04787172,0.75792461,0.00000000,0.04193770,0.24820989,0.00000000,0.17596513,0.00001647,0.78949724,0.00046743,0.00038591,0.99999975,0.00000000,0.08031300,11.80073815,0.94759361
0.16097723,0.10007019,0.58145363,0.27067669,3.32996973,99.98534726,0.84051849,2013.39543400,9467.71202100,0.67533941,4088.22281800,4389.44328700,2.81718039,0.07288685,0.90076022,1.09636188,-0.22224711,0.13803458,-0.02259649,-0.20590725,0.01855226,0.50979870,0.24102364,0.41327606,0.34237605,-0.17153669,-0.11593979,-0.05247770,0.00000000,0.46307799,3.00000000,0.60424372,0.10941120,0.97165386,-0.06914430,-0.75485785,-0.39917396,-0.02144820,0.31496704,0.06936151,0.10320886,0.33665906,0.00278832,0.08435429,0.00015160,0.28805226,0.25862537,0.33113468,0.99999986,0.25931310,0.08708877,8.77023971,0.58561719
0.21017297,0.13638721,0.54636592,0.09523810,3.73360242,88.23098186,0.79508096,1381.14686800,10022.69669000,0.62121748,4339.87374700,4237.90918900,2.75365986,0.09182732,0.90476441,1.40867056,0.34457511,0.75634286,-0.01072720,-0.11282020,-0.05562657,0.29221841,0.07769273,0.16772845,0.26862570,-0.04419913,-0.21919478,0.01805559,0.00000000,0.46305758,12.00000000,0.75838963,-0.07858754,0.19666789,-2.55625355,0.08883716,-0.60970075,-0.02366073,-0.06419349,0.10589371,0.91529430,0.10628798,0.00266095,0.19895312,0.01382076,0.99531014,0.13826960,0.26244244,0.12297821,0.07539190,0.99999987,12.28942903,0.77528331
0.18999700,0.10769982,0.43859649,0.24060150,2.72452069,88.46465329,0.63564578,1641.84627700,10271.84258000,0.60961032,4364.31412300,4443.05238700,2.45972588,0.10270125,0.91102363,1.57029292,0.55115133,0.25786745,-0.40257963,0.07081885,0.39066295,0.40207338,0.10041490,-0.10563735,-0.26020082,0.11503714,0.18785394,0.18659605,0.00000000,0.46261582,1.00000000,0.77569120,0.10964860,0.90319664,1.22737765,0.12911096,1.24779237,0.26112609,0.42564818,0.99999992,0.11398626,0.05985478,0.00000000,0.18622724,0.02253781,0.01308554,0.66427165,0.17651071,0.54317879,0.04200518,0.14454216,10.78901139,0.77846685
0.23580493,0.15442365,0.43609023,0.09523810,4.54086781,88.31379477,0.83269179,1555.54647300,10522.08195000,0.63713587,4397.12218600,4452.51237400,2.41738758,0.09875935,0.91020981,1.57436830,0.25618032,0.66418532,0.28054516,0.13422496,-0.21993484,-0.01705370,0.08717580,0.00134911,-0.16975860,0.03027305,0.22261717,0.13718605,0.00000000,0.47379951,6.00000000,0.91220754,0.25981118,0.78843171,1.93935000,-0.72038049,1.06146104,-0.05565544,0.36296234,0.99999961,0.00690406,0.18672202,0.00000000,0.25273807,0.66819847,0.00455462,0.46674761,0.00000000,0.51202557,0.00000000,0.00000000,7.60815891,0.87872010
0.21951428,0.13995789,0.53634085,0.15037594,4.13723512,119.80099930,0.73900951,1560.29646200,9545.26519800,0.63636367,4196.26329800,4375.79473500,2.63431857,0.11322840,0.91759082,1.31678401,0.22720657,0.27553321,0.37810049,0.28415172,0.14277345,0.01114178,0.07906603,0.13595158,-0.00956961,-0.02952277,0.00004117,0.04156747,0.00000000,0.49675055,8.00000000,0.74353458,0.08397910,2.21831613,-0.34487946,0.49329015,0.03655424,-0.00314222,-0.18467640,0.30622613,0.23148287,0.68113632,0.10741855,0.71768954,0.02642816,0.20132855,0.64501069,0.28161796,0.99999990,0.38651451,0.99877182,7.92959819,0.55704863
0.22255745,0.14075136,0.59147870,0.13283208,4.84359233,119.88436340,0.79261546,1493.74661300,9752.18582200,0.60131847,4265.32627500,4364.66429700,2.57391108,0.11222323,0.91462644,1.63017939,0.25082098,-0.09885750,0.04427442,0.24695943,0.18863739,0.10527911,0.02897883,0.11154541,0.20193673,0.08021435,-0.03567539,-0.02235582,0.00000000,0.46972428,8.00000000,0.67723052,0.10056989,1.96525234,-0.42942916,0.24603400,-0.26105705,0.01999116,-0.25636658,0.16741967,0.27281820,0.67666053,0.08721596,0.67216057,0.07880429,0.23936290,0.59124013,0.30898266,0.99999994,0.49359652,0.91920034,6.55493799,0.72240665
0.21101891,0.13339640,0.58897243,0.14786967,4.43995964,119.75169190,0.81169686,1533.59652200,9870.95489500,0.57907471,4318.39511000,4260.26836600,2.57805202,0.07268145,0.90869073,1.72123322,0.20200704,-0.16054532,-0.04719960,0.20482192,0.35500136,0.31308061,0.18730238,0.13403979,0.01451808,0.00056312,-0.08341462,-0.00334229,0.00000000,0.45817277,3.00000000,0.64363956,0.03202459,1.85794195,-0.26814027,0.10563058,-0.04684514,-0.12196264,0.00687059,0.10339507,0.07235711,0.43935704,0.02696512,0.37175393,0.00294906,0.10961337,0.44874110,0.21952609,0.99999989,0.19254981,0.70523042,6.11655238,0.78041755
0.20292069,0.13275552,0.54887218,0.04761905,5.34813320,101.90522130,0.81747015,1202.44727300,6214.43195300,0.48589145,3382.33659400,2797.97236500,5.27375478,0.04648596,0.87989418,2.25341747,-0.54715351,0.48108651,0.24887929,0.45439356,0.05764519,-0.24149395,-0.13476003,-0.14541951,0.14887329,0.26274662,-0.05271932,-0.10983410,0.00000000,0.48943200,9.00000000,0.70210809,-0.02243721,-0.94949143,-1.12643469,1.09632822,-0.13997169,-0.06222240,0.21365220,0.24797059,0.38021557,0.04510752,0.88185543,0.22578636,0.09380838,0.47154413,0.29214041,0.71064175,0.60364360,0.80771875,0.99999993,6.92251717,0.87017948
0.14400071,0.08365124,0.54887218,0.15288221,3.93541877,102.26877110,0.77074146,1164.49735900,7975.19187900,0.52359442,3878.94621800,3271.36453300,3.87292240,0.05748507,0.88597225,1.91983400,-0.33954382,0.67191713,0.45009787,0.43035970,-0.06763634,-0.07028294,-0.10037725,0.05794306,-0.02084414,-0.04800376,0.13733600,0.18020992,0.00000000,0.49306998,12.00000000,0.69963659,-0.15332441,0.44389208,-1.49696918,0.11171222,-0.24469500,-0.05843174,-0.00655035,0.35652235,0.62906966,0.15541263,0.02326938,0.22729168,0.04579627,0.60224797,0.13905674,0.23715063,0.37574791,0.30799906,0.99999993,8.62146751,0.88747919
0.15344635,0.08474990,0.52631579,0.20802005,4.13723512,102.07938140,0.77148078,1169.24734900,8310.97526600,0.54300416,3966.02842000,3406.65820200,3.65580246,0.05698934,0.88866470,1.81711325,-0.35566666,0.68430616,0.44822830,0.36022369,-0.08749073,-0.17781405,-0.00671313,0.01801707,-0.10022652,0.15604965,0.23039667,0.04847570,0.00000000,0.47402848,10.00000000,0.85684746,0.20310418,1.06703724,-1.02189337,-0.98657295,0.45492904,0.16372389,0.03896059,0.12987259,0.47665106,0.12915339,0.03364132,0.63140315,0.13339258,0.21093814,0.07808500,0.33318847,0.99999993,0.29944364,0.51174430,10.16346745,0.88233507
0.20947728,0.12924589,0.57393484,0.15789474,4.43995964,186.37260560,0.76966552,1454.29670200,9508.42323300,0.52868709,4336.39896000,3814.24061600,3.02239971,0.09720399,0.89917246,2.19201225,0.18123442,0.21905703,0.36578318,-0.03000137,-0.05077167,0.20809506,-0.01840670,-0.06595043,0.03954903,0.16294427,0.10980421,0.14440067,0.00000000,0.48599768,3.00000000,0.74772703,-0.07863906,1.77495756,0.44429913,-0.46589427,-0.15277336,-0.00633818,0.03631808,0.29463927,0.26356605,0.74494884,0.07642865,0.39285087,0.14136168,0.11370612,0.54812618,0.21866744,0.99999990,0.20027597,0.31447852,7.15982252,0.94482118
0.20213971,0.12134159,0.51378446,0.25062657,4.13723512,188.54511880,0.79665865,1093.59752000,8115.91472600,0.43994944,3919.53343000,3184.73461800,3.81224211,0.06452769,0.86533509,2.07833514,0.04883220,-0.06032255,-0.41475335,0.45354032,0.83097018,0.49276250,0.07278468,-0.23769515,0.21474102,0.59057211,0.04452596,-0.02255976,0.00000000,0.39085570,10.00000000,0.62127536,0.01528076,1.57228436,-0.92288607,-0.06048700,0.62363358,0.13456582,-0.22339556,0.17918174,0.31508051,0.18092736,0.06420831,0.81545653,0.06551550,0.00407599,0.24067081,0.27720120,0.98477001,0.46320255,0.99999990,9.51795333,0.88128750
0.21706702,0.13528855,0.56641604,0.15037594,4.74268416,185.83819190,0.77242011,1474.19665700,9132.43331900,0.56121662,4161.77224500,3720.69068400,3.24856231,0.08069681,0.89866111,1.93507593,-0.01559432,0.47824958,0.52594573,-0.05815471,0.12598054,0.23048879,0.14035650,0.18306327,-0.05580604,0.05233691,0.04899495,-0.09993165,0.00000000,0.49046993,3.00000000,0.57109033,0.00718270,0.83659411,-1.04169370,0.24587498,-0.52751351,0.07383063,0.29201906,0.11570287,0.43071660,0.21952704,0.33765622,0.20094645,0.02099220,0.61854737,0.56659988,0.36876915,0.99999991,0.37485758,0.79332759,7.17489031,0.69865017
0.21316235,0.13608204,0.56140351,0.15789474,5.65085772,101.59964890,0.74494329,1022.89768100,6844.78282900,0.48671865,3610.99448600,2915.51712100,4.53222520,0.05020395,0.87229696,1.99725576,-0.10758474,0.48646569,0.16758958,0.22307894,0.06452362,0.19572416,0.27473089,0.19592827,-0.03477104,0.15451751,-0.09892422,-0.33856133,0.00000000,0.44548230,4.00000000,0.87505381,0.27462498,-1.29351099,1.40686084,1.10194934,-0.83160352,0.53759944,-0.13618907,0.06350017,0.03514254,0.05408473,0.78478169,0.05838085,0.38359852,0.00048878,0.77429831,0.10108878,0.12590635,0.99999980,0.08751675,8.42985985,0.81477364
0.24166689,0.16351818,0.49624060,0.15037594,5.44904137,101.77077230,0.81988305,878.64800760,5779.89864300,0.39297217,3467.55941300,2633.03387200,5.52390969,0.06690793,0.85488950,2.24662505,-0.20569940,-0.46775422,-0.36668140,0.11749661,0.37192701,0.76090919,0.61849472,0.32946074,-0.32597221,-0.08061237,0.11563002,0.04485489,0.00000000,0.37551151,11.00000000,0.59974290,0.06395327,-0.50301099,0.72448948,-0.07610046,-0.91412012,0.25347758,-0.17494330,0.10761649,0.01625724,0.10907368,0.09198055,0.00866219,0.20194648,0.01836293,0.18302477,0.09703775,0.34740687,0.99999994,0.21450482,7.11359258,0.58231675
0.22196553,0.14154485,0.56140351,0.18045113,5.24722503,101.75030450,0.78885188,911.19793380,7282.93304400,0.44672213,3763.01124700,3017.64449700,4.25333012,0.06961036,0.87639686,2.16968012,-0.11724213,-0.18655103,-0.13133395,0.19853278,0.24570311,0.46246252,0.37327586,0.23455148,-0.12711458,-0.00206614,0.00168657,-0.08031856,0.00000000,0.43011324,4.00000000,0.74413594,0.11016301,-0.46423549,1.10448311,0.46262749,-0.85966707,0.37592693,-0.14918968,0.17944502,0.08531575,0.27225202,0.39998056,0.08601743,0.23106671,0.03389755,0.58574866,0.18102000,0.41129628,0.99999995,0.20457702,10.16875444,0.81593090
0.23404924,0.15155491,0.47869674,0.10275689,5.44904137,126.53963420,0.63846637,1281.69709400,9197.62172700,0.55818382,4557.75686200,4001.20990100,3.41854785,0.08857835,0.89794395,1.68009489,0.36792186,0.36480212,-0.32616892,-0.50135825,-0.17603340,0.26504812,0.29994867,0.26480591,0.22791487,0.16780033,-0.03612929,-0.05262068,0.00000000,0.45258386,1.00000000,0.87690941,0.27139363,1.48230237,0.81891355,0.72734262,1.19081500,0.55674326,-0.11183169,0.70970176,0.13281861,0.26659869,0.00186291,0.78400921,0.01310031,0.12119555,0.99999971,0.26245394,0.39508786,0.17755566,0.26648677,7.52118447,0.79103307
0.24589928,0.15674307,0.43609023,0.12030075,5.75176589,124.07643080,0.66788220,1304.99704100,9121.58260300,0.52587670,4587.18908700,3873.89838100,3.47639738,0.09783249,0.89333865,1.95493675,0.49275455,0.43709892,0.04931537,-0.28241839,-0.39550409,-0.12978798,-0.08467888,-0.06420294,0.07494544,0.22240990,0.14664632,0.06027618,0.00000000,0.45197937,1.00000000,0.88091199,0.26781588,1.81737638,1.32504069,0.87922411,0.73546768,0.17926185,-0.17271802,0.82189609,0.08856175,0.74320103,0.00122388,0.55104204,0.00000000,0.00501567,0.99999974,0.25681466,0.40510649,0.14606840,0.37166872,8.11326923,0.74797767
0.22059608,0.14435256,0.49874687,0.14035088,4.84359233,124.11433820,0.65169051,1282.39709200,10346.70410000,0.58403777,4747.63858200,4383.09046500,2.93861185,0.12716409,0.90507018,1.64082915,0.37832566,0.33237798,0.11505013,-0.17579438,-0.34588654,-0.13287741,0.01171017,0.02394217,0.20123432,0.37416461,0.26834328,0.04692302,0.00000000,0.45539718,8.00000000,0.81068458,0.13018324,1.47285503,0.55616175,0.82109122,-0.70081309,-0.27129177,-0.52636663,0.00197894,0.01252808,0.99999954,0.00000000,0.20573568,0.00000000,0.00000000,0.59373903,0.12809314,0.10717266,0.03662132,0.34705293,7.65686960,0.60896955
0.24609587,0.15387432,0.55388471,0.10776942,4.54086781,121.21313170,0.73381953,796.64819350,7331.97155000,0.39459045,3826.75880100,2833.22465800,4.18858888,0.06841006,0.86071978,2.51409346,0.56554111,0.49021246,0.26625601,0.54331654,0.21458198,0.08769318,0.10735365,-0.04743552,-0.06568693,-0.12404115,0.05509625,0.06782865,0.00000000,0.48021473,2.00000000,0.67906062,0.04993283,-1.34164552,-0.66368407,-0.03124388,0.47583319,-0.24646905,-0.17200758,0.02878240,0.40432399,0.03163770,0.33317551,0.02558775,0.34110831,0.41665138,0.34653647,0.99999994,0.06866951,0.13024781,0.10314594,10.27157596,0.80886564
0.21570913,0.12826930,0.58646617,0.16290727,4.23814329,163.21700630,0.52149417,803.79817730,7154.40673800,0.43405969,3708.36940300,2939.49161800,4.14688438,0.04659320,0.87616299,2.24929836,0.25232883,0.19371858,0.31195588,0.43264388,0.11302263,-0.00984868,-0.12996341,0.07144004,0.08180169,-0.16509507,-0.19489782,0.18610105,0.00000000,0.49984041,2.00000000,0.85184872,0.19459077,-2.13462842,0.07007818,-0.25153466,0.14175643,-0.11566932,-0.21235269,0.32866470,0.63986299,0.19570881,0.71186587,0.08471031,0.64750282,0.25919385,0.30918365,0.99999995,0.25960645,0.81671587,0.27438810,9.62806231,0.88766630
0.22536357,0.13068026,0.50626566,0.20551378,4.54086781,119.68569370,0.40385733,1000.49773100,7429.79621900,0.42412907,3808.64012700,2992.76196700,3.99149712,0.07642592,0.87572768,2.44647814,0.29964403,0.10120308,0.17224497,0.51337689,0.20374552,-0.06236725,-0.13909945,-0.11921577,-0.18050114,0.00838901,0.12191031,0.05681796,0.00000000,0.49026742,2.00000000,0.86500738,0.20742685,-1.82242271,-0.24750804,-0.67922775,-0.21913677,-0.25917188,-0.34272147,0.22775174,0.70208212,0.28727470,0.39614735,0.07223435,0.82839708,0.60663030,0.35553754,0.99999991,0.13836536,0.62521778,0.23793192,6.65173730,0.55331186
