1.667612488,0.247794955
1.601377083,0.118981543
1.975640312,-0.096054607
1.601560265,0.10630903
1.612106571,0.229338814
1.580666699,0.280560541
2.314240167,0.763556001
2.884581591,1.064752097
2.606696434,0.943191356
2.206118926,0.390013428
2.405173472,0.569034422
2.202577453,0.464882578
1.318732251,0.774205456
1.329527374,0.843648824
1.310134913,0.858606687
2.190527532,0.872244843
2.629002168,0.677379242
2.646422612,0.686260499
1.482834717,-0.368753192
1.569483099,-0.42059427
1.096361881,-0.222247108
1.408670557,0.344575107
1.570292916,0.55115133
1.5743683,0.256180323
1.316784006,0.227206567
1.630179394,0.250820975
1.721233216,0.202007042
2.253417473,-0.54715351
1.919833995,-0.339543818
1.817113252,-0.355666656
2.192012252,0.181234417
2.078335143,0.048832204
1.935075926,-0.015594319
1.997255759,-0.10758474
2.246625047,-0.205699404
2.169680115,-0.117242128
1.680094886,0.367921861
1.954936752,0.492754547
1.640829145,0.378325658
2.514093461,0.565541105
2.249298355,0.252328833
2.446478136,0.299644032
2.407534277,0.784982435
2.338330573,0.549171315
2.560921667,0.899955672
1.253637328,0.064022337
1.456041639,-0.122401471
1.51134723,0.076619478
1.210795257,-0.554739589
3.046168146,-0.241564785
1.613116409,-0.175775414
1.371732389,0.258516584
2.139586788,0.424949205
1.894735244,0.238646529
1.529584865,0.004065886
1.413543646,-0.023258877
1.596606032,0.065571402
1.962175568,0.601578922
2.00761333,0.422176658
2.166459822,0.012800501
3.331760473,-0.404732438
1.114735628,-0.34236181
1.135531295,-0.094064058
2.044199978,0.550542895
2.136808347,0.368351841
2.019467085,0.942683933
2.017405988,0.330903203
2.1466421,0.40948487
2.117370036,0.668658449
1.876242665,0.679205488
1.734955984,0.746566568
2.16034611,0.537585733
1.773774926,0.470213453
1.878716523,0.318860868
1.837693632,0.221045819
1.781528021,0.490817496
1.776211218,-0.050040217
1.604370633,0.354147597
0.664488358,-0.480114858
1.064843247,-0.18100141
1.676263582,-0.398868547
1.785476146,-0.22378035
1.83023502,-0.687652545
1.507796203,-0.267541521
1.456615208,0.002839199
1.562272129,-0.2904148
1.518886526,-0.37600071
1.899160265,-0.178162953
1.986512807,-0.283209837
3.118084969,-0.069924167
2.311344459,0.439747901
2.012748464,0.167384631
2.418635261,0.508507069
2.488879105,0.684502263
2.427815582,0.498308235
2.206147127,0.405131657
2.697112635,0.483966529
2.288869843,-0.217852061
2.452932575,0.078066481
1.939742091,0.270059141
1.972374274,0.53848121
2.168652288,0.417533867
2.518668205,0.052914597
1.930184364,0.243753255
2.498638255,-0.036747347
2.900126866,0.715158659
2.35063916,0.621254317
2.522061824,0.599666005
2.264098943,0.717317754
2.122453809,0.740179664
2.274943561,0.732940411
1.883581618,0.909019679
1.943205427,0.879564662
2.02042867,0.497874782
1.256671618,0.627837889
1.718548524,0.658459154
1.76000899,0.616644036
1.333607506,0.836501264
1.237847734,0.844971951
1.816770725,0.761626404
1.79340349,0.756955945
1.916822405,0.771809955
1.589552623,0.786513275
2.194325434,0.518292532
1.945370928,0.411285249
2.409740005,0.620627702
1.964643788,0.546748379
2.21633997,0.700488871
1.961628355,0.638233621
1.362426686,0.667789749
1.262212177,0.477916356
1.428262433,0.461561388
2.17492163,-0.416080065
2.317808348,0.164649689
2.280850359,-0.375848466
1.543511319,0.440604291
1.762732735,0.269318545
1.451750365,0.370306975
2.347263311,0.335734562
2.589970815,0.086421723
2.325704133,0.249539612
1.545197512,0.404456006
1.446114278,0.362654955
1.81214268,0.118618595
1.633019844,0.231721651
1.501177463,0.474611726
1.482687818,0.63878217
2.018270852,-0.242964722
1.956610893,-0.046353567
2.098622973,-0.227573536
1.353272889,0.291578232
1.648221455,0.692244218
2.492117507,0.182006641
2.035544741,0.483388502
2.013236963,0.051538229
2.845275945,0.200872548
2.072382548,-0.580816081
3.201280576,-0.417866706
2.91435737,-0.702857052
3.416988376,-0.417696444
2.207883741,-0.240091784
2.541936638,-0.248324366
2.114462403,0.204519556
2.529511723,0.047627582
2.183736554,-0.220359346
1.200827841,0.006221523
1.094518211,0.096139153
1.127114434,0.004492418
1.929950367,0.098533011
1.986867798,0.150296917
2.019438875,0.096261706
2.23535467,0.472551505
2.415639745,0.689623939
2.134320029,0.419736236
2.202580984,0.201914799
1.462827824,0.623101192
2.162375185,0.590068952
2.113022874,0.700672749
2.100342235,0.395401383
1.645165771,0.339067694
2.237482391,0.809067526
2.103869154,0.729496816
1.884771332,0.779252147
2.153490949,-0.007703368
2.148805696,0.57368078
2.115010378,0.244259807
2.601597502,0.683132525
2.219161787,0.651803552
2.310404279,0.536678188
2.613398342,0.092447275
2.33263048,0.101533137
2.349809271,0.081519003
2.313309215,0.640210859
2.137245909,1.045680942
2.28621082,0.474069227
1.952584529,0.226390532
1.661123991,0.487926647
3.215534876,0.04259192
2.280613224,0.305611056
2.298696045,0.241805398
2.684957989,-0.377011957
3.066585701,0.40179899
3.130546001,0.407837067
2.82447315,0.423770195
2.046045183,0.168224411
2.348639206,0.203337321
2.242667486,0.244467622
2.203172649,0.252621712
2.125696923,0.444241086
2.617043827,0.53416098
2.574845782,0.498342222
2.128935331,0.289758816
2.096195541,0.2723132
2.037641797,0.322790827
2.11050614,0.338552086
2.105724738,0.383938746
1.179110078,0.506874493
0.665050073,0.613493139
1.317127786,0.541172143
3.406789091,-0.736054713
2.597206867,-0.417401418
2.643918925,-0.244133574
2.188155174,-0.180066603
2.194614276,0.062890681
2.257273831,0.207524141
2.117182878,-0.004792796
1.853892194,-0.014006109
3.150113737,-0.2892384
2.416412228,-0.405213737
2.327013407,-0.71908379
2.446691423,-0.503124544
2.003516032,-0.200582117
2.319038195,-0.332346099
1.93037794,-0.37591238
1.562806227,0.036279736
1.717350315,0.276294372
2.220638358,0.293632915
2.613662658,-0.247776009
2.843139071,-0.244582936
2.335514962,-0.0621605
2.493619047,0.276509407
2.648223174,0.065760834
2.122202357,-0.24785198
2.079208387,-0.141426626
2.430460954,-0.30356133
2.367763195,-0.092264862
1.926481245,0.096636464
1.77501512,0.228746239
1.889751058,-0.150008298
3.087471741,-0.587473411
2.900325132,-0.191974314
2.580372691,-0.18956434
1.815452541,0.352477009
1.863016571,0.451477846
1.608044543,0.435657002
0.895398935,1.491333591
